image_id,face_idx,gender,age,male_score,female_score
215836,0,Female,21,66.178,75.964
215838,0,Female,24,65.693,70.094
215842,0,Male,45,68.909,63.264
215891,0,Female,33,67.259,71.004
215892,0,Male,28,64.118,62.979
215892,1,Female,20,75.686,78.443
215894,0,Female,27,64.373,64.392
215894,1,Female,36,69.202,67.512
215967,0,Male,27,65.384,67.485
215970,0,Male,51,59.664,57.661
216081,0,Male,28,84.702,88.681
216085,0,Female,27,56.968,59.734
216085,1,Female,30,66.535,66.369
216086,0,Male,20,78.423,77.898
216088,0,Male,28,90.565,90.579
216091,0,Male,28,85.387,87.493
216092,0,Male,28,93.612,93.869
216122,0,Female,21,77.176,74.172
216123,0,Female,14,65.159,64.087
216124,0,Female,12,66.564,64.956
216242,0,Female,25,80.233,82.608
216245,0,Female,26,73.662,80.065
216371,0,Male,22,83.345,85.684
216388,0,Female,37,65.189,66.253
216393,0,Male,25,66.2,70.299
216393,1,Male,25,79.032,80.59
216427,0,Female,22,81.801,81.222
216456,0,Female,21,77.922,78.166
216486,0,Female,23,67.503,65.6
216502,0,Female,20,82.18,81.101
216524,0,Female,21,70.542,74.634
216553,0,Male,21,79.591,83.396
216636,0,Female,24,82.42,84.679
216657,0,Female,30,76.211,77.627
216663,0,Male,27,82.871,84.211
216675,0,Female,22,84.787,86.951
216706,0,Female,16,80.721,79.455
216760,0,Male,34,87.476,88.495
216768,0,Male,20,79.919,80.747
216773,0,Male,25,76.009,78.001
216776,0,Male,36,84.57,87.856
216782,0,Female,6,64.292,65.724
216868,0,Male,32,72.264,72.21
216971,0,Male,36,63.317,63.866
217113,0,Female,27,65.759,63.395
217139,0,Male,3,40.888,48.607
217151,0,Female,25,69.138,69.345
217161,0,Female,36,60.503,57.474
217391,0,Female,24,76.335,75.388
217391,1,Female,19,83.845,84.706
217392,0,Male,20,87.327,87.962
217406,0,Female,35,77.259,78.514
217408,0,Female,26,65.635,75.071
217511,0,Male,24,84.649,86.971
217524,0,Male,23,89.565,92.571
217553,0,Male,21,92.363,93.792
217555,0,Male,21,86.929,85.429
217559,0,Male,44,90,89.833
217560,0,Male,19,90.018,90.45
217566,0,Male,20,80.412,84.485
217568,0,Male,20,82.752,87.312
217570,0,Male,30,44.926,45.924
217570,1,Male,31,62.809,60.716
217570,2,Male,28,73.469,78.728
217571,0,Male,19,88.092,88.795
217598,0,Male,22,89.317,89.471
217679,0,Female,28,57.64,60.506
217681,0,Female,35,58.512,55.568
217686,0,Female,22,78.409,77.129
217686,1,Male,16,64.924,64.942
217687,0,Female,22,70.066,68.569
217687,1,Female,39,59.024,59.054
217688,0,Female,9,70.758,72.316
217688,1,Female,21,69.145,73.276
217701,0,Female,14,57.026,57.025
217704,0,Female,10,69.58,68.834
217706,0,Female,8,72.405,76.994
217707,0,Female,8,73.957,70.062
217708,0,Female,3,79.179,78.294
217766,0,Male,24,87.417,89.66
217772,0,Female,26,37.473,41.36
217777,0,Female,23,74.4,73.283
217801,0,Male,20,83.822,83.864
217802,0,Male,21,86.661,87.451
217806,0,Male,42,55.133,54.569
217810,0,Male,27,83.225,81.882
217813,0,Male,25,76.738,77.31
217814,0,Male,31,72.267,75.423
217824,0,Male,30,82.864,83.717
217826,0,Male,24,76.153,77.336
217827,0,Male,25,72.946,74.817
217828,0,Male,22,78.519,81.971
217830,0,Male,27,85.18,85.612
217832,0,Male,20,87.23,89.29
217833,0,Male,22,72.848,73.485
217834,0,Female,22,68.521,70.133
217842,0,Male,19,76.05,75.984
217849,0,Male,37,43.205,45.094
217961,0,Female,11,64.98,67.975
217974,0,Male,30,45.703,52.558
217991,0,Male,30,73.449,72.177
218043,0,Female,21,68.433,70.828
218045,0,Female,25,75.341,78.953
218047,0,Female,24,82.967,84.414
218050,0,Female,25,83.236,85.711
218051,0,Female,25,83.543,85.656
218053,0,Female,23,85.529,87.267
218056,0,Female,25,84.817,84.754
218057,0,Female,29,84.256,87.317
218058,0,Female,25,83.236,85.711
218061,0,Female,27,80.504,83.684
218062,0,Female,23,88.067,88.048
218063,0,Female,27,84.369,86.823
218065,0,Female,23,81.429,83.944
218067,0,Female,24,86.392,89.412
218110,0,Male,24,69.091,73.151
218122,0,Male,26,72.788,71.079
218124,0,Male,26,70.141,66.921
218287,0,Female,23,70.098,75.482
218315,0,Male,34,60.911,61.367
218315,1,Male,6,43.973,54.481
218345,0,Female,37,78.47,81.038
218362,0,Female,30,64.084,62.15
218363,0,Female,29,62.666,64.02
218368,0,Male,21,76.711,77.193
218368,1,Female,28,64.748,66.914
218371,0,Female,23,81.759,83.404
218372,0,Female,22,84.826,85.286
218375,0,Female,23,89.262,91.414
218395,0,Female,21,67.184,66.787
218415,0,Female,36,66.807,67.547
218423,0,Female,25,72.234,68.842
218544,0,Male,24,75.025,82.249
218545,0,Male,27,69.878,70.329
218545,1,Male,20,58.74,63.455
218545,2,Male,24,49.993,58.513
218551,0,Male,20,77.849,79.345
218605,0,Male,28,81.855,83.485
218605,1,Male,33,81.84,86.576
218605,2,Male,36,84.781,84.672
218607,0,Male,20,87.098,90.306
218635,0,Male,21,85.346,87.842
218636,0,Male,23,59.622,60.833
218636,1,Female,28,80.552,81.44
218638,0,Male,24,86.655,88.261
218638,1,Female,19,82.071,84.723
218675,0,Female,34,79.582,74.952
218678,0,Female,35,68.799,69.961
218678,1,Female,30,73.269,67.83
218678,2,Female,39,52.443,53.835
218678,3,Female,29,53.968,49.938
218678,4,Female,32,48.225,50.616
218704,0,Female,19,69.392,72.233
218740,0,Female,27,70.817,71.116
218741,0,Female,19,83.146,86.737
218742,0,Female,22,66.564,66.879
218779,0,Male,27,77.67,78.797
218822,0,Female,20,75.886,72.974
218935,0,Female,26,69.32,72.073
218937,0,Female,20,80.675,83.095
218937,1,Female,23,78.321,74.716
218939,0,Female,22,74.344,77.187
218941,0,Female,21,65.724,65.482
218947,0,Male,34,60.9,60.179
218952,0,Male,25,74.992,80.335
218953,0,Male,25,77.963,80.408
218956,0,Female,23,73.078,78.171
218959,0,Female,21,76.529,74.315
218966,0,Female,32,80.053,85.06
218967,0,Male,33,68.566,67.627
218993,0,Female,27,70.486,68.972
218993,1,Male,21,57.725,58.55
218994,0,Female,24,73.272,71.658
218994,1,Female,29,68.638,69.188
218999,0,Female,36,64.34,61.804
219002,0,Female,33,67.402,67.028
219005,0,Female,46,69.1,68.535
219005,1,Male,26,66.182,65.195
219005,2,Female,40,62.903,65.298
219020,0,Female,23,68.567,64.882
219044,0,Female,30,67.558,61.742
219044,1,Female,27,58.754,56.984
219044,2,Male,64,41.61,41.291
219268,0,Female,27,81.419,85.687
219273,0,Female,24,75.17,80.656
219274,0,Female,24,74.798,83.254
219274,1,Female,24,78.812,81.309
219275,0,Female,25,70.758,75.007
219275,1,Female,23,75.716,82.769
219277,0,Female,23,79.798,84.068
219278,0,Female,23,67.653,70.27
219279,0,Female,22,64.554,69.311
219280,0,Female,23,72.387,78.665
219284,0,Female,24,81.963,86.79
219285,0,Female,23,67.03,66.659
219285,1,Female,25,65.607,66.908
219285,2,Female,22,61.635,65.566
219286,0,Female,31,58.479,57.633
219287,0,Female,47,57.486,57.932
219288,0,Female,26,55.085,56.915
219288,1,Female,40,59.934,59.577
219290,0,Female,21,85.732,86.3
219290,1,Female,20,65.417,69.324
219297,0,Male,32,80.98,78.904
219297,1,Female,28,69.064,74.378
219304,0,Male,23,72.621,69.642
219306,0,Male,28,76.9,83.463
219306,1,Female,28,65.091,69.716
219384,0,Female,25,80.214,79.639
219386,0,Female,22,79.962,81.214
219421,0,Female,54,74.8,79.301
219422,0,Female,54,74.8,79.301
219425,0,Female,19,66.386,68.241
219430,0,Male,21,74.683,73.924
219436,0,Female,23,87.744,88.472
219437,0,Female,26,60.35,60.597
219437,1,Female,28,72.431,71.038
219462,0,Male,22,62.058,61.274
219462,1,Male,22,60.695,60.774
219462,2,Male,28,59.888,61.871
219462,3,Male,36,70.196,67.088
219462,4,Male,25,58.975,60.868
219488,0,Male,30,75.752,76.127
219499,0,Female,17,71.15,75.978
219502,0,Female,23,68.627,73.615
219507,0,Female,21,68.244,68.707
219508,0,Female,13,75.356,78.617
219511,0,Female,16,64.089,62.742
219511,1,Female,22,71.835,68.973
219511,2,Female,19,66.038,65.459
219559,0,Female,29,60.869,58.597
219559,1,Female,34,63.161,66.883
219559,2,Female,31,50.178,53.233
219613,0,Female,26,72.748,79.299
219615,0,Female,27,62.278,67.29
219626,0,Male,24,76.717,77.688
219626,1,Female,23,67.451,67.283
219629,0,Female,32,76.195,75.602
219629,1,Female,22,72.846,74.091
219631,0,Female,21,84.857,85.546
219632,0,Female,34,63.502,63.75
219675,0,Female,27,64.708,66.009
219676,0,Male,20,86.746,85.542
219691,0,Female,26,64.864,69.15
219704,0,Female,18,75.937,76.798
219724,0,Female,21,78.698,79.853
219810,0,Male,46,80.175,81.841
219836,0,Male,21,72.023,73.289
219837,0,Male,20,75.496,76.007
219837,1,Female,24,78.678,79.297
219841,0,Female,29,67.254,69.613
219841,1,Female,21,77.402,76.486
219859,0,Female,49,64.812,59.714
219859,1,Female,18,56.934,58.132
219860,0,Female,19,69.859,76.711
219881,0,Female,16,81.181,84.303
219887,0,Female,21,73.59,78.027
219887,1,Female,25,71.878,72.038
219887,2,Female,28,63.148,63.549
219887,3,Female,26,61.613,60.984
219953,0,Female,21,79.876,84.582
220064,0,Female,21,78.333,77.57
220071,0,Female,22,74.618,73.03
220078,0,Male,24,56.692,52.651
220078,1,Female,25,69.962,72.881
220156,0,Male,27,82.633,83.769
220210,0,Female,30,69.419,68.734
220228,0,Male,26,76.016,68.662
220269,0,Male,27,65.384,67.485
220293,0,Male,31,73.337,74.521
220293,1,Male,27,68.765,64.311
220294,0,Male,20,65.567,66.963
220387,0,Female,20,73.578,79.334
220389,0,Female,15,84.256,86.293
220395,0,Female,21,80.632,83.973
220396,0,Female,23,76.496,78.241
220396,1,Female,23,65.791,66.278
220396,2,Male,20,72.69,70.443
220410,0,Female,15,67.602,64.676
220410,1,Female,7,68.524,67.291
220410,2,Female,20,67.117,66.564
220410,3,Female,25,66.756,63.835
220410,4,Female,28,68.201,65.462
220415,0,Female,18,67.093,67.782
220476,0,Male,25,67.834,65.805
220522,0,Female,24,86.925,89.459
220525,0,Female,7,65.582,63.688
220527,0,Female,21,80.587,81.477
220528,0,Female,23,82.706,84.055
220529,0,Female,21,87.859,89.16
220532,0,Female,23,65.629,70.472
220651,0,Male,29,63.331,62.81
220656,0,Male,23,64.463,60.821
220657,0,Male,25,64.271,61.71
220660,0,Male,23,64.463,60.821
220661,0,Male,30,65.062,60.291
220691,0,Male,24,67.453,68.44
220691,1,Female,17,57.78,53.602
220708,0,Female,22,74.724,73.651
220710,0,Female,25,74.013,80.524
220714,0,Male,26,78.956,82.366
220719,0,Male,22,78.053,77.191
220790,0,Male,21,76.709,73.398
220977,0,Female,12,70.118,68.219
220979,0,Male,35,70.781,74.469
220982,0,Male,31,84.776,86.242
220989,0,Male,21,73.729,75.455
220990,0,Male,26,74.49,73.449
221014,0,Female,20,75.054,76.285
221015,0,Female,18,75.694,79.187
221020,0,Female,22,76.48,78.342
221022,0,Female,21,73.552,80.781
221037,0,Male,33,65.213,66.581
221112,0,Male,38,78.558,80.146
221115,0,Female,22,67.589,63.958
221384,0,Male,15,70.785,72.306
221386,0,Male,16,69.681,72.346
221527,0,Male,34,73.525,74.894
221555,0,Female,40,67.299,72.11
221560,0,Female,28,77.719,82.105
221576,0,Female,3,52.995,58.095
221578,0,Male,8,64.117,62.375
221580,0,Female,28,68.807,69.295
221587,0,Female,6,71.189,73.04
221634,0,Female,23,78.165,81.102
221642,0,Female,26,65.897,65.95
221645,0,Female,23,90.333,91.055
221647,0,Female,23,90.333,91.055
221653,0,Male,23,80.545,83.849
221656,0,Male,24,76.439,84.647
221657,0,Male,19,88.269,92.034
221660,0,Male,17,74.89,81.077
221664,0,Male,30,44.926,45.924
221664,1,Male,31,62.809,60.716
221664,2,Male,28,73.469,78.728
221665,0,Male,20,81.513,84.424
221677,0,Male,28,65.737,67.468
221765,0,Female,21,79.36,80.649
221766,0,Female,21,74.101,77.288
221768,0,Female,19,67.005,69.562
221773,0,Female,28,64.074,63.362
221777,0,Female,23,69.974,67.933
221782,0,Female,38,61.689,62.713
221788,0,Male,6,72.117,71.078
221843,0,Male,20,90.011,92.391
221864,0,Male,19,78.53,83.392
221868,0,Male,30,77.025,80.203
221870,0,Female,7,67.649,65.824
221883,0,Male,26,41.31,39.873
221885,0,Male,20,79.661,83.011
221891,0,Male,26,82.533,78.031
222015,0,Female,20,79.492,82.174
222034,0,Male,8,67.046,66.053
222067,0,Female,24,49.827,45.704
222133,0,Male,21,77.269,77.978
222137,0,Female,30,61.258,61.238
222138,0,Male,25,64.334,60.067
222312,0,Male,28,68.946,68.781
222313,0,Male,51,62.42,56.305
222359,0,Female,20,69.626,75.124
222359,1,Female,21,70.546,67.808
222370,0,Male,23,49.209,52.268
222391,0,Female,20,83.275,85.316
222419,0,Female,23,58.868,63.104
222419,1,Female,25,65.059,67.683
222419,2,Female,19,67.695,66.206
222435,0,Male,21,82.974,80.763
222435,1,Female,26,76.216,80.414
222436,0,Female,37,74.121,74.634
222436,1,Female,22,69.931,72.117
222470,0,Female,28,60.798,62.87
222646,0,Male,28,84.702,88.681
222649,0,Female,27,56.968,59.734
222649,1,Female,30,66.535,66.369
222650,0,Male,22,75.628,75.729
222668,0,Female,20,82.125,78.623
222671,0,Female,23,76.496,78.241
222671,1,Female,23,65.791,66.278
222671,2,Male,20,72.69,70.443
222697,0,Female,29,66.847,70.685
222761,0,Female,12,78.746,78.582
222761,1,Female,9,72.602,72.892
222766,0,Female,37,70.545,71.038
222843,0,Female,21,79.956,80.854
222860,0,Female,21,60.542,57.49
222943,0,Female,24,66.926,62.088
222984,0,Female,21,69.247,65.708
222985,0,Female,19,81.728,84.837
223093,0,Female,39,66.645,64.538
223103,0,Male,28,67.056,71.746
223103,1,Female,23,81.05,81.012
223115,0,Female,26,80.887,84.274
223117,0,Female,20,71.405,66.468
223117,1,Male,30,46.048,53.768
223118,0,Male,27,85.875,86.802
223118,1,Female,20,66.543,69.351
223119,0,Male,20,87.164,88.327
223119,1,Female,22,83.366,85.408
223120,0,Male,24,84.738,87.635
223120,1,Female,21,86.101,84.18
223121,0,Female,23,83.778,84.759
223123,0,Female,21,78.038,82.72
223124,0,Male,35,73.924,72.105
223124,1,Female,26,75.666,77.618
223127,0,Male,20,78.396,76.924
223127,1,Female,25,75.961,75.436
223150,0,Female,29,58.839,58.219
223152,0,Female,27,53.434,59.619
223176,0,Female,29,53.52,57.799
223178,0,Female,20,75.348,78.884
223188,0,Female,27,61.095,62.141
223219,0,Female,26,67.253,68.988
223226,0,Female,25,63.973,65.342
223228,0,Female,23,64.843,62.014
223256,0,Female,24,65.19,60.913
223256,1,Female,28,58.595,58.738
223258,0,Female,38,64.463,66.261
223258,1,Female,34,64.923,69.927
223258,2,Female,50,64.785,63.063
223258,3,Female,34,61.93,65.381
223344,0,Male,33,65.974,62.868
223450,0,Female,22,64.554,69.311
223451,0,Female,22,69.45,73.996
223454,0,Female,81,79.766,80.974
223456,0,Female,28,69.755,66.94
223456,1,Female,32,71.617,71.903
223456,2,Female,33,76.225,73.7
223457,0,Female,26,74.932,74.254
223466,0,Female,22,73.51,74.399
223467,0,Female,24,61.125,63.173
223472,0,Female,22,79.87,82.713
223472,1,Female,31,54.72,64.189
223472,2,Female,22,77.097,78.167
223476,0,Male,26,85.86,84.988
223547,0,Female,6,80.689,83.44
223551,0,Female,25,71.001,75.566
223587,0,Female,25,73.347,75.514
223620,0,Female,32,82.501,82.531
223626,0,Female,22,72.246,75.485
223646,0,Male,26,74.628,75.387
223646,1,Male,26,67.755,68.197
223679,0,Male,30,75.752,76.127
223696,0,Female,8,78.175,77.59
223698,0,Female,23,68.137,73.212
223698,1,Female,15,50.681,58.028
223698,2,Female,9,74.862,75.406
223701,0,Female,19,72.692,71.462
223701,1,Female,6,74.603,75.266
223708,0,Female,20,80.347,79.42
223757,0,Male,57,46.641,55.829
223822,0,Female,22,53.558,60.64
223824,0,Female,23,82.536,84.137
223829,0,Female,23,72.827,71.845
223836,0,Female,13,74.972,76.404
223850,0,Female,26,65.817,66.255
223852,0,Male,22,77.153,77.776
223852,1,Female,22,78.582,77.736
223853,0,Female,22,75.842,76.741
223854,0,Female,20,82.921,83.771
223856,0,Female,23,72.934,75.357
223858,0,Female,23,70.494,65.391
223885,0,Male,24,74.354,76.787
223885,1,Female,23,72.227,75.752
223913,0,Female,44,66.638,65.523
223926,0,Female,44,66.638,65.523
223935,0,Female,34,62.73,61.189
223959,0,Male,27,68.343,67.249
223977,0,Male,27,65.384,67.485
224016,0,Male,29,61.817,62.866
224059,0,Male,21,78.172,79.791
224060,0,Male,20,82.497,84.778
224062,0,Male,26,77.672,80.5
224063,0,Male,23,78.853,80.157
224183,0,Female,59,72.847,73.906
224183,1,Male,33,59.134,63.486
224233,0,Male,19,68.226,67.144
224235,0,Female,22,69.461,70.888
224236,0,Female,22,69.461,70.888
224246,0,Female,21,73.003,71.784
224250,0,Female,25,66.351,60.682
224254,0,Female,22,77.383,78.42
224267,0,Female,29,73.402,75.041
224272,0,Male,23,70.154,70.121
224272,1,Female,25,65.095,63.358
224277,0,Female,22,72.48,76.832
224279,0,Female,28,65.157,68.348
224308,0,Female,25,65.038,62.798
224329,0,Female,20,81.345,82.023
224412,0,Female,37,64.886,65.144
224517,0,Male,45,77.061,77.264
224550,0,Female,19,74.367,78.693
224550,1,Female,18,83.472,87.996
224551,0,Female,22,75.178,76.132
224551,1,Female,8,66.831,65.204
224556,0,Female,15,67.602,64.676
224556,1,Female,7,68.524,67.291
224556,2,Female,20,67.117,66.564
224556,3,Female,25,66.756,63.835
224556,4,Female,28,68.201,65.462
224561,0,Female,18,68.33,71.141
224573,0,Female,23,61.918,61.957
224641,0,Female,2,57.957,60.259
224655,0,Female,40,52.446,52.633
224757,0,Female,36,64.502,64.893
224770,0,Female,8,64.459,68.387
224869,0,Female,25,73.234,80.058
224884,0,Female,23,66.584,75.766
224884,1,Female,37,58.074,65.675
225000,0,Male,18,80.167,86.531
225005,0,Male,27,80.728,84.23
225093,0,Male,28,70.863,77.779
225125,0,Female,24,77.466,82.067
225141,0,Female,22,82.283,84.822
225175,0,Male,23,59.887,58.342
225195,0,Male,25,82.118,83.017
225201,0,Female,25,66.082,67.897
225201,1,Male,28,74.474,75.793
225245,0,Male,24,75.38,69.735
225248,0,Male,20,69.735,70.505
225270,0,Female,15,72.052,74.496
225281,0,Male,31,77.037,77.103
225287,0,Female,35,73.537,77.694
225289,0,Male,29,84.972,85.068
225305,0,Female,24,76.127,79.89
225310,0,Male,28,79.773,78.649
225313,0,Male,34,79.628,79.12
225351,0,Female,21,64.268,65.63
225354,0,Female,22,85.547,88.525
225361,0,Female,29,74.794,74.827
225365,0,Female,30,75.49,74.378
225366,0,Female,29,74.794,74.827
225367,0,Female,29,68.262,70.542
225434,0,Female,29,76.341,79.995
225435,0,Female,33,75.231,78.978
225437,0,Female,22,79.347,85.02
225440,0,Female,26,66.491,69.287
225441,0,Female,26,66.491,69.287
225486,0,Female,9,71.864,70.492
225491,0,Male,34,65.248,63.985
225577,0,Female,21,82.153,83.207
225721,0,Female,24,75.141,77.43
225723,0,Female,24,76.847,77.136
225728,0,Male,47,71.21,74.484
225738,0,Female,31,65.897,64.39
225745,0,Female,28,66.409,65.128
225748,0,Female,33,61.927,66.713
225894,0,Female,30,62.381,62.838
225904,0,Male,21,73.972,69.969
225911,0,Female,23,79.446,79.593
225934,0,Female,7,76.328,75.056
225962,0,Female,5,81.377,82.841
225967,0,Female,9,71.235,69.833
225982,0,Male,35,57.329,61.974
226018,0,Female,23,84.929,87.769
226044,0,Female,20,78.1,78.169
226046,0,Female,25,58.086,59.234
226065,0,Male,21,91.937,93.322
226068,0,Male,28,67.017,66.901
226070,0,Male,19,88.278,92.036
226074,0,Male,23,88.298,89.519
226083,0,Male,19,88.092,88.795
226084,0,Male,30,44.926,45.924
226084,1,Male,31,62.809,60.716
226084,2,Male,28,73.469,78.728
226122,0,Male,26,83.99,86.015
226266,0,Female,15,65.745,62.912
226270,0,Female,24,64.089,69.438
226274,0,Male,8,66.776,67.882
226274,1,Female,24,62.165,58.77
226283,0,Male,8,72.586,73.538
226283,1,Female,16,65.084,66.257
226318,0,Female,20,67.947,67.257
226379,0,Male,24,67.201,68.258
226380,0,Male,29,75.126,77.163
226381,0,Female,53,70.381,66.724
226388,0,Male,21,85.549,86.826
226394,0,Male,24,47.92,51.835
226406,0,Male,20,75.82,81.019
226408,0,Male,19,79.977,81.727
226409,0,Male,21,75.91,78.15
226526,0,Male,28,82.528,82.725
226530,0,Male,21,70.676,73.205
226531,0,Male,22,79.223,82.572
226539,0,Female,9,71.584,73.787
226558,0,Male,26,62.662,59.182
